"source","destinations","mention","quote","reply","weight","DateUpdate"
"LosPackaging","CdeCarnica",1,0,0,1,2021-12-21
"Luis_RoFe","AceiteOlivalle",1,0,0,1,2021-12-21
"Luis_RoFe","aimplas",1,0,0,1,2021-12-21
"luispatinoangel","aimplas",1,0,0,1,2021-12-21
"luispatinoangel","luispatinoangel",1,0,0,1,2021-12-21
"mafehegu","Cicloplast_com",1,0,0,1,2021-12-21
"manccampdeturia","aimplas",1,0,0,1,2021-12-21
"manccampdeturia","ajtlapobla",1,0,0,1,2021-12-21
"manccampdeturia","AjuntamentSerra",1,0,0,1,2021-12-21
"manccampdeturia","ajvilamarxant",1,0,0,1,2021-12-21
"manccampdeturia","ayto_riba_roja",1,0,0,1,2021-12-21
"manccampdeturia","AytoBenaguasil",1,0,0,1,2021-12-21
"manccampdeturia","Aytobetera",1,0,0,1,2021-12-21
"manccampdeturia","aytolliria",1,0,0,1,2021-12-21
"manccampdeturia","AytoLoriguilla",1,0,0,1,2021-12-21
"manccampdeturia","AytoMarines",1,0,0,1,2021-12-21
"manccampdeturia","AytoNaquera",1,0,0,1,2021-12-21
"manccampdeturia","AyuntamientoSAB",1,0,0,1,2021-12-21
"manccampdeturia","benissano",1,0,0,1,2021-12-21
"manccampdeturia","GVAlabora",1,0,0,1,2021-12-21
"MariaBellmunt","abionica_UAS",1,0,0,1,2021-12-21
"MariaBellmunt","aimplas",1,0,0,1,2021-12-21
"MariaBellmunt","brokair",1,0,0,1,2021-12-21
"MariaBellmunt","CDTIoficial",1,0,0,1,2021-12-21
"MariaBellmunt","Defensagob",1,0,0,1,2021-12-21
"MariaBellmunt","FGlobalis",0,1,0,1,2021-12-21
"MariaBellmunt","infoGMV_es",1,0,0,1,2021-12-21
"MariaBellmunt","PLD_Space",1,0,0,1,2021-12-21
"MaripeSamper","CentrosCex",1,0,0,1,2021-12-21
"MaripeSamper","escamilla50",1,0,0,1,2021-12-21
"MaripeSamper","generalitat",1,0,0,1,2021-12-21
"MaripeSamper","GVAivace",1,0,0,1,2021-12-21
"MaripeSamper","Julia_company",1,0,0,1,2021-12-21
"MaripeSamper","Rafa_Climentg",1,0,0,1,2021-12-21
"Marketing4Food","aimplas",1,0,0,1,2021-12-21
"Marketing4Food","Biopolis_SL",1,0,0,1,2021-12-21
"Marketing4Food","FEDACOVA_VLC",1,0,0,1,2021-12-21
"Marketing4Food","LACABEZUELA",1,0,0,1,2021-12-21
"Marketing4Food","quesodoshermana",1,0,0,1,2021-12-21
"Marketing4Food","UV_EG",1,0,0,1,2021-12-21
"MartaEGMosquera","AytoAlcalaH",1,0,0,1,2021-12-21
"MartaEGMosquera","CBachiller",1,0,0,1,2021-12-21
"MartaEGMosquera","lucilu_o13",1,0,0,1,2021-12-21
"MartaEGMosquera","MDPIOpenAccess",1,0,0,1,2021-12-21
"MartaEGMosquera","mWeek_Alcala",1,0,0,1,2021-12-21
"MartaEGMosquera","mWeek_MWC",1,0,0,1,2021-12-21
"martarojo_","aimplas",1,0,0,1,2021-12-21
"martarojo_","itenergia",1,0,0,1,2021-12-21
"Mateprincs","3Neo",1,0,0,1,2021-12-21
"Mateprincs","Cluster",1,0,0,1,2021-12-21
"Mateprincs","ep",1,0,0,1,2021-12-21
"Mateprincs","naitec",1,0,0,1,2021-12-21
"Mateprincs","swansea",1,0,0,1,2021-12-21
"Mateprincs","SwanseaUni",1,0,0,1,2021-12-21
"materplat","Adif_es",1,0,0,1,2021-12-21
"materplat","AgEInves",1,0,0,1,2021-12-21
"materplat","CIDETEC",1,0,0,1,2021-12-21
"materplat","CIDETEC_",1,0,0,1,2021-12-21
"materplat","CienciaGob",1,0,0,1,2021-12-21
"materplat","CTAG_Materials",1,0,0,1,2021-12-21
"materplat","mitmagob",1,0,0,1,2021-12-21
"materplat","Shift2Rail_JU",1,0,0,1,2021-12-21
"materplat","TalgoGroup",1,0,0,1,2021-12-21
"materplat","tecnalia",1,0,0,1,2021-12-21
"maytedomingo_","AIJU_Tecnologi",1,0,0,1,2021-12-21
"maytedomingo_","aitex_es",1,0,0,1,2021-12-21
"maytedomingo_","Faurecia",1,0,0,1,2021-12-21
"maytedomingo_","garcia_saludes",1,0,0,1,2021-12-21
"maytedomingo_","GreenTurf",1,0,0,1,2021-12-21
"maytedomingo_","iberapa",1,0,0,1,2021-12-21
"maytedomingo_","InescopTech",1,0,0,1,2021-12-21
"maytedomingo_","Julia_company",1,0,0,1,2021-12-21
"maytedomingo_","Porcelanosa_es",1,0,0,1,2021-12-21
"maytedomingo_","realturfoficial",1,0,0,1,2021-12-21
"maytedomingo_","Saludes_Ind",1,0,0,1,2021-12-21
"MediterraneoPre","aimplas",1,0,0,1,2021-12-21
"MediterraneoPre","GlobalOmnium",1,0,0,1,2021-12-21
"MediterraneoPre","GVAavi",1,0,0,1,2021-12-21
"MediterraneoPre","GVAinnova",1,0,0,1,2021-12-21
"MediterraneoPre","UVa_es",1,0,0,1,2021-12-21
"mercacei","aimplas",1,0,0,1,2021-12-21
"micijor","aimplas",1,0,0,1,2021-12-21
"micijor","coneselisa",1,0,0,1,2021-12-21
"micijor","Oceanografic_vl",1,0,0,1,2021-12-21
"micijor","placadelllibre",1,0,0,1,2021-12-21
"MinarroFin","aimplas",1,0,0,1,2021-12-21
"MinarroFin","VicenteAbella",1,0,0,1,2021-12-21
"MincienciasCo","aimplas",1,0,0,1,2021-12-21
"MincienciasCo","MincienciasCo",0,0,1,1,2021-12-21
"MincienciasCo","TitoCrissien",1,0,0,1,2021-12-21
"miyoresponsable","aimplas",1,0,0,1,2021-12-21
"MobilityVlc","AgfraSL",1,0,0,1,2021-12-21
"MobilityVlc","ibv_org",1,0,0,1,2021-12-21
"MobilityVlc","ITI_TIC",1,0,0,1,2021-12-21
"MobilityVlc","SGS_SA",1,0,0,1,2021-12-21
"Monviciano","AndreaFontanaEU",1,0,0,1,2021-12-21
"Monviciano","Dr_alshreka",1,0,0,1,2021-12-21
"Monviciano","EU_Commission",1,0,0,1,2021-12-21
"Monviciano","EU_FPI",1,0,0,1,2021-12-21
"Monviciano","EUgreenresearch",1,0,0,1,2021-12-21
"Monviciano","expo2020dubai",1,0,0,1,2021-12-21
"Monviciano","expo2020se",1,0,0,1,2021-12-21
"Monviciano","GCCSG",1,0,0,1,2021-12-21
"Monviciano","MICleanEnergyRD",1,0,0,1,2021-12-21
"MPN_Magazine","LeistritzCorp",1,0,0,1,2021-12-21
"mrtmi3g","aimplas",1,0,0,1,2021-12-21
"mtmachado","RevistaRETEMA",1,0,0,1,2021-12-21
"mtmachado","UV_EG",1,0,0,1,2021-12-21
"Mundoplast","aitiip",1,0,0,1,2021-12-21
"Mundoplast","AvepAsociacion",1,0,0,1,2021-12-21
"Mundoplast","CIDETEC_",1,0,0,1,2021-12-21
"Mundoplast","esplasticos",1,0,0,1,2021-12-21
"Mundoplast","GVAivace",1,0,0,1,2021-12-21
"Mundoplast","PlasticsEuropES",1,0,0,1,2021-12-21
"Mundoplast","raorsamaq",1,0,0,1,2021-12-21
"Mundoplast","UPV",1,0,0,1,2021-12-21
"Mundoplast","UV_EG",1,0,0,1,2021-12-21
"NanomedicineLab","aimplas",1,0,0,1,2021-12-21
"NanomedicineLab","CEA_Officiel",1,0,0,1,2021-12-21
"NanomedicineLab","DTUtweet",1,0,0,1,2021-12-21
"NanomedicineLab","EU_H2020",1,0,0,1,2021-12-21
"NanomedicineLab","FBMH_UoM",1,0,0,1,2021-12-21
"NanomedicineLab","FFIS_CARM",1,0,0,1,2021-12-21
"NanomedicineLab","FIOH",1,0,0,1,2021-12-21
"NanomedicineLab","Inserm_EN",1,0,0,1,2021-12-21
"NanomedicineLab","OfficialUoM",1,0,0,1,2021-12-21
"NanomedicineLab","ScienceMagazine",0,1,0,1,2021-12-21
"NanomedicineLab","UABBarcelona",1,0,0,1,2021-12-21
"NanomedicineLab","UFZ_de",1,0,0,1,2021-12-21
"NanomedicineLab","UniLeipzig",1,0,0,1,2021-12-21
"NanomedicineLab","WUR",1,0,0,1,2021-12-21
"NanomedSpain","aimplas",1,0,0,1,2021-12-21
"NanomedSpain","ClusterFPrint",1,0,0,1,2021-12-21
"NanomedSpain","fenin_es",1,0,0,1,2021-12-21
"NanomedSpain","NanomedSpain",1,0,0,1,2021-12-21
"NanomedSpain","PT3NEO",1,0,0,1,2021-12-21
"nemosineproject","aimplas",1,0,0,1,2021-12-21
"nemosineproject","nemosineproject",1,0,0,1,2021-12-21
"NormasUNE","aimplas",1,0,0,1,2021-12-21
"NormasUNE","ANAIP_es",1,0,0,1,2021-12-21
"Novamont_Iberia","expoquimia",1,0,0,1,2021-12-21
"Novamont_Iberia","materbi",1,0,0,1,2021-12-21
"nuevoagrodiario","aimplas",1,0,0,1,2021-12-21
"nuevoagrodiario","ainiatecnologia",1,0,0,1,2021-12-21
"Obrasurbanas","aimplas",1,0,0,1,2021-12-21
"OceanetsProject","cinea_eu",0,1,0,1,2021-12-21
"OceanetsProject","easme",1,0,0,1,2021-12-21
"OceanetsProject","GEN_Uvigo",1,0,0,1,2021-12-21
"OceanetsProject","marGnetproject",1,0,0,1,2021-12-21
"OceanetsProject","NetTagProject",1,0,0,1,2021-12-21
"OceanetsProject","rtve",1,0,0,1,2021-12-21
"OceanetsProject","vincenzo_gente",1,0,0,1,2021-12-21
"Oceanografic_vl","aimplas",1,0,0,1,2021-12-21
"Oceanografic_vl","CruzRojaEsp",1,0,0,1,2021-12-21
"OCRValencia","AIDIMME",1,0,0,1,2021-12-21
"OCRValencia","ainiatecnologia",1,0,0,1,2021-12-21
"OCRValencia","AjuntamentVLC",1,0,0,1,2021-12-21
"OCRValencia","AMITMu_Val",1,0,0,1,2021-12-21
"OCRValencia","amperexenergy",1,0,0,1,2021-12-21
"OCRValencia","AVAESEN",1,0,0,1,2021-12-21
"OCRValencia","Bego_Pe",1,0,0,1,2021-12-21
"OCRValencia","caixapopular",1,0,0,1,2021-12-21
"OCRValencia","carlosgaliana",1,0,0,1,2021-12-21
"OCRValencia","eduard_urena",1,0,0,1,2021-12-21
"OCRValencia","GVAivace",1,0,0,1,2021-12-21
"OCRValencia","ibv_org",1,0,0,1,2021-12-21
"OCRValencia","InescopTech",1,0,0,1,2021-12-21
"OCRValencia","ITC_ceramica",1,0,0,1,2021-12-21
"OCRValencia","itene",1,0,0,1,2021-12-21
"OCRValencia","itenergia",1,0,0,1,2021-12-21
"OCRValencia","ITI_TIC",1,0,0,1,2021-12-21
"OCRValencia","JMendigacha",1,0,0,1,2021-12-21
"OCRValencia","LafargeHolcimES",1,0,0,1,2021-12-21
"OCRValencia","laprimerapiedra",1,0,0,1,2021-12-21
"OCRValencia","malbors",1,0,0,1,2021-12-21
"OCRValencia","socialnest_org",1,0,0,1,2021-12-21
"OCRValencia","veintiuno_music",1,0,0,1,2021-12-21
"OEPM_es","protermosolar",1,0,0,1,2021-12-21
"OEPM_es","pteco2",1,0,0,1,2021-12-21
"OEPM_es","solarconcentra",1,0,0,1,2021-12-21
"OleoRevista","ainiatecnologia",1,0,0,1,2021-12-21
"OleoRevista","GVAivace",1,0,0,1,2021-12-21
"olgainfoedita","infoconstru",0,1,0,1,2021-12-21
"olgainfoedita","tecnoalimen",0,1,0,1,2021-12-21
"omenendez","aimplas",1,0,0,1,2021-12-21
"omenendez","Airbus",1,0,0,1,2021-12-21
"omenendez","BASF_ES",1,0,0,1,2021-12-21
"omenendez","Cefic",1,0,0,1,2021-12-21
"omenendez","deborahciencia",1,0,0,1,2021-12-21
"omenendez","foretica",1,0,0,1,2021-12-21
"omenendez","Pascual",1,0,0,1,2021-12-21
"omenendez","PlasticsEuropES",1,0,0,1,2021-12-21
"omenendez","Repsol",1,0,0,1,2021-12-21
"omenendez","SABIC",1,0,0,1,2021-12-21
"omenendez","ternua",1,0,0,1,2021-12-21
"ondalocalemartv","aimplas",1,0,0,1,2021-12-21
"ondalocalemartv","CoopsAgroAND",1,0,0,1,2021-12-21
"ondalocalemartv","Oliplast",1,0,0,1,2021-12-21
"opdi_tex_GmbH","aimplas",1,0,0,1,2021-12-21
"opdi_tex_GmbH","BcompLtd",1,0,0,1,2021-12-21
"opdi_tex_GmbH","CompPairTech",1,0,0,1,2021-12-21
"opdi_tex_GmbH","EDAGGroup",1,0,0,1,2021-12-21
"opdi_tex_GmbH","EireComposites",1,0,0,1,2021-12-21
"opdi_tex_GmbH","Fraunhofer_IWU",1,0,0,1,2021-12-21
"opdi_tex_GmbH","FraunhoferIGCV",1,0,0,1,2021-12-21
"opdi_tex_GmbH","MCAMconnect",1,0,0,1,2021-12-21
"opdi_tex_GmbH","NCCUKinfo",1,0,0,1,2021-12-21
"opdi_tex_GmbH","RWTH",1,0,0,1,2021-12-21
"OpenFuture_And","AgriculturAnd",1,0,0,1,2021-12-21
"OpenFuture_And","aimplas",1,0,0,1,2021-12-21
"OpenFuture_And","Bioeconomia_And",1,0,0,1,2021-12-21
"OpenFuture_And","CTAndalucia",1,0,0,1,2021-12-21
"OpenFuture_And","DataAgriS3",1,0,0,1,2021-12-21
"OpenFuture_And","DIHAndAgrotech",1,0,0,1,2021-12-21
"OpenFuture_And","eoi",1,0,0,1,2021-12-21
"OpenFuture_And","Fertinagro",1,0,0,1,2021-12-21
"OpenFuture_And","GrupoCosentino",1,0,0,1,2021-12-21
"OpenFuture_And","IBEROSTAR",1,0,0,1,2021-12-21
"OpenFuture_And","ImpactHubMAD",1,0,0,1,2021-12-21
"ORH_RH","aimplas",1,0,0,1,2021-12-21
"ORH_RH","AsocEyC",1,0,0,1,2021-12-21
"ORH_RH","Correos",1,0,0,1,2021-12-21
"ORH_RH","EspejoPublico",1,0,0,1,2021-12-21
"ORH_RH","foroinserta",1,0,0,1,2021-12-21
"OVTT","ainiatecnologia",1,0,0,1,2021-12-21
"OVTT","ITI_TIC",1,0,0,1,2021-12-21
"OVTT","Packnet_",1,0,0,1,2021-12-21
"OVTTenglish","OEPM_es",1,0,0,1,2021-12-21
"pablo24200","aimplas",1,0,0,1,2021-12-21
"pablo24200","ECOTOX2",1,0,0,1,2021-12-21
"pablo24200","EstrellaDammCat",1,0,0,1,2021-12-21
"pablo24200","EstrellaDammEs",1,0,0,1,2021-12-21
"pablo24200","FBiodiversidad",1,0,0,1,2021-12-21
"pablo24200","FValenciaport",1,0,0,1,2021-12-21
"pablo24200","prendente",1,0,0,1,2021-12-21
"pablo24200","uvigo",1,0,0,1,2021-12-21
"PackagingEurope","PackEuropeEli",1,0,0,1,2021-12-21
"packcluster","3Dnatives_ES",1,0,0,1,2021-12-21
"packcluster","AEBALL_UPMBALL",1,0,0,1,2021-12-21
"packcluster","AEMAC_",1,0,0,1,2021-12-21
"packcluster","AerAutomation",1,0,0,1,2021-12-21
"packcluster","aiasasociacion",1,0,0,1,2021-12-21
"packcluster","aimplas",1,0,0,1,2021-12-21
"packcluster","ascameorg",1,0,0,1,2021-12-21
"packcluster","camarascomercio",1,0,0,1,2021-12-21
"packcluster","cambrabcn",1,0,0,1,2021-12-21
"packcluster","CEPplast",1,0,0,1,2021-12-21
"packcluster","ClusterCICAT",1,0,0,1,2021-12-21
"packcluster","eoi",1,0,0,1,2021-12-21
"packcluster","Eurecat_news",1,0,0,1,2021-12-21
"packcluster","HispaRob",1,0,0,1,2021-12-21
"packcluster","industrialesand",1,0,0,1,2021-12-21
"packcluster","innovallcluster",1,0,0,1,2021-12-21
"packcluster","mincoturgob",1,0,0,1,2021-12-21
"packcluster","PatronalCecot",1,0,0,1,2021-12-21
"packcluster","SECARTYS",1,0,0,1,2021-12-21
"Packnet_","AEMPSGOB",1,0,0,1,2021-12-21
"Packnet_","ANAIP_es",1,0,0,1,2021-12-21
"Packnet_","artsolut",1,0,0,1,2021-12-21
"Packnet_","Decernis",1,0,0,1,2021-12-21
"Packnet_","EMSUR_",1,0,0,1,2021-12-21
"Packnet_","Feique_ES",1,0,0,1,2021-12-21
"Packnet_","Foro_READ",1,0,0,1,2021-12-21
"Packnet_","fpffoundation",1,0,0,1,2021-12-21
"Packnet_","GrupoHinojosa",1,0,0,1,2021-12-21
"Packnet_","GVAsanitat",1,0,0,1,2021-12-21
"Packnet_","int_envase",0,1,0,1,2021-12-21
"Packnet_","ITC_ceramica",1,0,0,1,2021-12-21
"Packnet_","itene",1,0,0,1,2021-12-21
"Packnet_","LATU_uy",1,0,0,1,2021-12-21
"Packnet_","PKF_ATTEST",1,0,0,1,2021-12-21
"Packnet_","stanpa_es",1,0,0,1,2021-12-21
"Packnet_","UV_EG",1,0,0,1,2021-12-21
"PacoDS","aimplas",1,0,0,1,2021-12-21
"PacoFernandezA2","aimplas",1,0,0,1,2021-12-21
"PacoFernandezA2","geqo_rseq",1,0,0,1,2021-12-21
"PacoFernandezA2","inbiotecenlared",1,0,0,1,2021-12-21
"PacoFernandezA2","IQAR_UAH",1,0,0,1,2021-12-21
"PacoFernandezA2","lualnu10",1,0,0,1,2021-12-21
"PacoFernandezA2","UAHes",1,0,0,1,2021-12-21
"PakoRho","ainiatecnologia",1,0,0,1,2021-12-21
"PakoRho","Arturolarena",1,0,0,1,2021-12-21
"PakoRho","BelenFranch",1,0,0,1,2021-12-21
"PakoRho","cdcampo1",1,0,0,1,2021-12-21
"PakoRho","EFEverde",1,0,0,1,2021-12-21
"PakoRho","ENCAMINA",1,0,0,1,2021-12-21
"PakoRho","FGlobalNature",1,0,0,1,2021-12-21
"PakoRho","trypanus",1,0,0,1,2021-12-21
"parccientificuv","bioferric",1,0,0,1,2021-12-21
"parccientificuv","CatedraAguas",1,0,0,1,2021-12-21
"parccientificuv","DarwinBioprosp",1,0,0,1,2021-12-21
"parccientificuv","FacFarmacia_UV",1,0,0,1,2021-12-21
"parccientificuv","GlobalOmnium",1,0,0,1,2021-12-21
"parccientificuv","iata_csic",1,0,0,1,2021-12-21
"parccientificuv","innotransfer",1,0,0,1,2021-12-21
"parccientificuv","UJIuniversitat",1,0,0,1,2021-12-21
"Pascual","3duardoFG",1,0,0,1,2021-12-21
"Pascual","abc_es",1,0,0,1,2021-12-21
"Pascual","aimplas",1,0,0,1,2021-12-21
"Pascual","Airbus",1,0,0,1,2021-12-21
"Pascual","BASF_ES",1,0,0,1,2021-12-21
"Pascual","Cefic",1,0,0,1,2021-12-21
"Pascual","charo_barroso",1,0,0,1,2021-12-21
"Pascual","deborahciencia",1,0,0,1,2021-12-21
"Pascual","Equiplast",1,0,0,1,2021-12-21
"Pascual","EsAirbus",1,0,0,1,2021-12-21
"Pascual","esplasticos",1,0,0,1,2021-12-21
"Pascual","Feique_ES",1,0,0,1,2021-12-21
"Pascual","foretica",1,0,0,1,2021-12-21
"Pascual","ForoQyS",1,0,0,1,2021-12-21
"Pascual","omenendez",1,0,0,1,2021-12-21
"Pascual","PlasticsEuropES",1,0,0,1,2021-12-21
"Pascual","Repsol",1,0,0,1,2021-12-21
"Pascual","SABIC",1,0,0,1,2021-12-21
"Pascual","SusChemSpain",1,0,0,1,2021-12-21
"Pascual","ternua",1,0,0,1,2021-12-21
"Pascual","TFundaciones",1,0,0,1,2021-12-21
"PCientificoAlic","AIJU_Tecnologi",1,0,0,1,2021-12-21
"PCientificoAlic","aimplas",1,0,0,1,2021-12-21
"PCientificoAlic","AvepAsociacion",1,0,0,1,2021-12-21
"PCientificoAlic","Erumgroup",1,0,0,1,2021-12-21
"PCientificoAlic","GVAavi",1,0,0,1,2021-12-21
"PCientificoAlic","PCientificoAlic",1,0,0,1,2021-12-21
"PCT_UCN","AIDIMME",1,0,0,1,2021-12-21
"PCT_UCN","AIJU_Tecnologi",1,0,0,1,2021-12-21
"PCT_UCN","aimplas",1,0,0,1,2021-12-21
"PCT_UCN","ainiatecnologia",1,0,0,1,2021-12-21
"PCT_UCN","GVAeconomia",1,0,0,1,2021-12-21
"PCT_UCN","ITC_ceramica",1,0,0,1,2021-12-21
"PCT_UCN","itene",1,0,0,1,2021-12-21
"PCT_UCN","itenergia",1,0,0,1,2021-12-21
"PCT_UCN","Julia_company",1,0,0,1,2021-12-21
"PCT_UCN","Rafa_Climentg",1,0,0,1,2021-12-21
"PCT_UCN","Redit_es",1,0,0,1,2021-12-21
"PCT_UCN","UCNorte",1,0,0,1,2021-12-21
"pedrojcarrillo","Agenda2030Gob",1,0,0,1,2021-12-21
"pedrojcarrillo","aimplas",1,0,0,1,2021-12-21
"pedrojcarrillo","IndustryTalksES",1,0,0,1,2021-12-21
"pedrojcarrillo","SustainableInnE",1,0,0,1,2021-12-21
"PerkinElmer","aimplas",1,0,0,1,2021-12-21
"pharmamarket","ibv_org",1,0,0,1,2021-12-21
"pharmamarket","taygclinic",1,0,0,1,2021-12-21
"pHjools","aimplas",1,0,0,1,2021-12-21
"pHjools","corifyAF",1,0,0,1,2021-12-21
"pHjools","EIT_Health_es",1,0,0,1,2021-12-21
"pHjools","Grupo_TSK",1,0,0,1,2021-12-21
"pHjools","Molecor",1,0,0,1,2021-12-21
"pHjools","PigCHAMP_Europa",1,0,0,1,2021-12-21
"pHjools","PlatinoEduca",1,0,0,1,2021-12-21
"pHjools","skrollerbelt",1,0,0,1,2021-12-21
"PilMontana","aimplas",1,0,0,1,2021-12-21
"PilMontana","BASF_ES",1,0,0,1,2021-12-21
"PilMontana","deborahciencia",1,0,0,1,2021-12-21
"PilMontana","Repsol",1,0,0,1,2021-12-21
"PilMontana","SABIC",1,0,0,1,2021-12-21
"PilotHarbour","aivp_net",1,0,0,1,2021-12-21
"PilotHarbour","AjuntamentVLC",1,0,0,1,2021-12-21
"PilotHarbour","AsnavieraVlc",1,0,0,1,2021-12-21
"PilotHarbour","ESPOSecretariat",1,0,0,1,2021-12-21
"PilotHarbour","IMOHQ",1,0,0,1,2021-12-21
"PilotHarbour","propellervlc",1,0,0,1,2021-12-21
"PilotHarbour","PuertosEstado",1,0,0,1,2021-12-21
"Pinfa_EU","aimplas",1,0,0,1,2021-12-21
"plastic_museum","esplasticos",1,0,0,1,2021-12-21
"PlasticFV","GVAivace",1,0,0,1,2021-12-21
"PlasticFV","industriQuimica",1,0,0,1,2021-12-21
"PlasticFV","int_quimica",1,0,0,1,2021-12-21
"PlasticFV","UPV",1,0,0,1,2021-12-21
"PlasticFV","UV_EG",1,0,0,1,2021-12-21
"Plastico_Indl","VTTFinland",1,0,0,1,2021-12-21
"plasticomty","aimplas",1,0,0,1,2021-12-21
"plasticoshita","ANAIP_es",0,1,0,1,2021-12-21
"plasticoshita","ANARPLA",1,0,0,1,2021-12-21
"plasticoshita","AvepAsociacion",1,0,0,1,2021-12-21
"plasticoshita","Cicloplast_com",1,0,0,1,2021-12-21
"plasticoshita","esplasticos",1,0,0,1,2021-12-21
"plasticoshita","plastic_museum",1,0,0,1,2021-12-21
"plasticoshita","PlasticsEurope",1,0,0,1,2021-12-21
"PlasticsEuropES","AceiteOlivalle",1,0,0,1,2021-12-21
"PlasticsEuropES","ainiatecnologia",1,0,0,1,2021-12-21
"PlasticsEuropES","esplasticos",1,0,0,1,2021-12-21
"PlasticsEuropES","plastic_museum",1,0,0,1,2021-12-21
"PlasticsEuropES","shackletongroup",0,1,0,1,2021-12-21
"PlasticsEuropES","SusChemSpain",1,0,0,1,2021-12-21
"PlasticsWorld","Benihort",1,0,0,1,2021-12-21
"PlasticsWorld","RecyclersEU",1,0,0,1,2021-12-21
"PlatinoEduca","aimplas",1,0,0,1,2021-12-21
"PlatinoEduca","corifyAF",1,0,0,1,2021-12-21
"PlatinoEduca","Grupo_TSK",1,0,0,1,2021-12-21
"PlatinoEduca","Molecor",1,0,0,1,2021-12-21
"PlatinoEduca","PigCHAMP_Europa",1,0,0,1,2021-12-21
"PlatinoEduca","skrollerbelt",1,0,0,1,2021-12-21
"plazaradio_","aimplas",1,0,0,1,2021-12-21
"plazaradio_","RafaLupion",1,0,0,1,2021-12-21
"PMLEnergy","aimplas",1,0,0,1,2021-12-21
"PMLEnergy","itenergia",1,0,0,1,2021-12-21
"poscosecha","Benihort",1,0,0,1,2021-12-21
"poscosecha","CSIC",1,0,0,1,2021-12-21
"poscosecha","GVAavi",1,0,0,1,2021-12-21
"poscosecha","IBMCP",1,0,0,1,2021-12-21
"poscosecha","ITC_Packaging",1,0,0,1,2021-12-21
"poscosecha","UPV",1,0,0,1,2021-12-21
"prceinos","aimplas",1,0,0,1,2021-12-21
"prceinos","BIOVAL_es",1,0,0,1,2021-12-21
"prceinos","ceei",1,0,0,1,2021-12-21
"prceinos","ceeivalencia",1,0,0,1,2021-12-21
"prceinos","emprenemjunts",1,0,0,1,2021-12-21
"prceinos","GVAeconomia",1,0,0,1,2021-12-21
"prceinos","itenergia",1,0,0,1,2021-12-21
"preserve_h2020","Crowdhelix",1,0,0,1,2021-12-21
"preserve_h2020","NataliaGrzomba",1,0,0,1,2021-12-21
"PRS_Europe","aimplas",1,0,0,1,2021-12-21
"PT3NEO","aitex_es",1,0,0,1,2021-12-21
"PT3NEO","CienciaGob",1,0,0,1,2021-12-21
"PT3NEO","Eurecat_news",1,0,0,1,2021-12-21
"PT3NEO","fenin_es",1,0,0,1,2021-12-21
"PT3NEO","itene",1,0,0,1,2021-12-21
"PT3NEO","Naitec_CT",1,0,0,1,2021-12-21
"PT3NEO","NanomedSpain",1,0,0,1,2021-12-21
"PT3NEO","PT3NEO",1,0,0,1,2021-12-21
"PT3NEO","tecnalia",1,0,0,1,2021-12-21
"PT3NEO","UNavarra",1,0,0,1,2021-12-21
"PT3NEO","Zabala_IC",1,0,0,1,2021-12-21
"pteco2","funditec",1,0,0,1,2021-12-21
"pteco2","Inerco_",1,0,0,1,2021-12-21
"pteco2","Repsol",1,0,0,1,2021-12-21
"pteco2","SinCeO2",1,0,0,1,2021-12-21
"pteco2","unizar",1,0,0,1,2021-12-21
"PTEPA1","aimplas",1,0,0,1,2021-12-21
"QUIMACOVA","aimplas",1,0,0,1,2021-12-21
"QUIMACOVA","camaravalencia",1,0,0,1,2021-12-21
"QUIMACOVA","CDTIoficial",1,0,0,1,2021-12-21
"QUIMACOVA","Cleanity_es",1,0,0,1,2021-12-21
"QUIMACOVA","GVAavi",1,0,0,1,2021-12-21
"QUIMACOVA","GVAivace",1,0,0,1,2021-12-21
"QUIMACOVA","Redit_es",1,0,0,1,2021-12-21
"RachelRock2","aimplas",1,0,0,1,2021-12-21
"RachelRock2","GVAlabora",1,0,0,1,2021-12-21
"RamnBertNavarro","aimplas",1,0,0,1,2021-12-21
"RamnBertNavarro","Betelgeux_es",1,0,0,1,2021-12-21
"RamnBertNavarro","GVAavi",1,0,0,1,2021-12-21
"RamnBertNavarro","HospitalLaFe",1,0,0,1,2021-12-21
"RamnBertNavarro","ITQ_UPVCSIC",1,0,0,1,2021-12-21
"RamSG20","aimplas",1,0,0,1,2021-12-21
"RamSG20","Betelgeux_es",1,0,0,1,2021-12-21
"RamSG20","GVAavi",1,0,0,1,2021-12-21
"RamSG20","HospitalLaFe",1,0,0,1,2021-12-21
"RamSG20","ITQ_UPVCSIC",1,0,0,1,2021-12-21
"raorsamaq","Cicloplast_com",1,0,0,1,2021-12-21
"rappicupons105","aimplas",1,0,0,1,2021-12-21
"raqandu","aimplas",1,0,0,1,2021-12-21
"RececoEs","aimplas",1,0,0,1,2021-12-21
"RececoEs","esplasticos",1,0,0,1,2021-12-21
"RececoEs","IndustryTalksES",1,0,0,1,2021-12-21
"reciclajeFER","Aliciagfranco",1,0,0,1,2021-12-21
"reciclajeFER","AvepAsociacion",1,0,0,1,2021-12-21
"reciclajeFER","Cicloplast_com",1,0,0,1,2021-12-21
"RECOTRANS_H2020","AEMAC_",1,0,0,1,2021-12-21
"RECOTRANS_H2020","Arkema_group",1,0,0,1,2021-12-21
"RECOTRANS_H2020","Fraunhofer",1,0,0,1,2021-12-21
